Nucleos,TickNumero,TiempoSecuencialMs,TiempoParaleloMs,Speedup,Eficiencia,DecisionesPorSegundo,PorcentajeLock,PrecioOro,SaldoPortafolio,Timestamp
1,13,11,11,1.0000,1.0000,250.00,0.00,4834.57,10000.00,2026-04-18T17:12:07.5880142Z
1,14,1,1,1.0000,1.0000,1500.00,0.00,4834.57,10000.00,2026-04-18T17:12:09.6992588Z
1,15,1,1,1.0000,1.0000,1500.00,0.00,4834.57,10000.00,2026-04-18T17:12:11.7982864Z
1,16,1,1,1.0000,1.0000,1500.00,0.00,4834.57,10000.00,2026-04-18T17:12:13.8983913Z
1,17,1,1,1.0000,1.0000,1500.00,0.00,4834.57,10000.00,2026-04-18T17:12:15.9936592Z
1,18,1,1,1.0000,1.0000,1500.00,0.00,4834.57,10000.00,2026-04-18T17:12:18.0872627Z
1,19,1,1,1.0000,1.0000,1500.00,0.00,4834.57,10000.00,2026-04-18T17:12:20.1822942Z
1,20,1,1,1.0000,1.0000,1500.00,0.00,4834.57,10000.00,2026-04-18T17:12:22.2820373Z
1,21,1,1,1.0000,1.0000,1500.00,0.00,4834.57,10000.00,2026-04-18T17:12:24.3744858Z
1,22,1,1,1.0000,1.0000,1500.00,0.00,4834.57,10000.00,2026-04-18T17:12:26.4688472Z
1,23,1,1,1.0000,1.0000,1500.00,0.00,4834.57,10000.00,2026-04-18T17:12:28.5679809Z
1,24,1,1,1.0000,1.0000,1500.00,0.00,4834.57,10000.00,2026-04-18T17:12:30.6723888Z
1,25,1,1,1.0000,1.0000,1500.00,0.00,3116.81,-7177.60,2026-04-18T17:12:32.6787966Z
1,26,1,1,1.0000,1.0000,1500.00,0.00,3083.65,-12404.82,2026-04-18T17:12:34.6846905Z
1,27,1,1,1.0000,1.0000,1500.00,0.00,3051.02,-33321.37,2026-04-18T17:12:36.6869390Z
1,28,1,1,1.0000,1.0000,1500.00,0.00,3051.58,-35563.17,2026-04-18T17:12:38.6882830Z
1,29,1,1,1.0000,1.0000,1500.00,0.00,3053.32,-39839.45,2026-04-18T17:12:40.6936107Z
1,30,1,1,1.0000,1.0000,1500.00,0.00,3043.07,-42427.89,2026-04-18T17:12:42.7073790Z
1,31,1,1,1.0000,1.0000,1500.00,0.00,3074.69,-45895.00,2026-04-18T17:12:44.7171922Z
1,32,1,1,1.0000,1.0000,1500.00,0.00,3039.47,-47816.37,2026-04-18T17:12:46.7185116Z
1,33,1,1,1.0000,1.0000,1500.00,0.00,3008.10,-47809.39,2026-04-18T17:12:48.7271088Z
1,34,1,1,1.0000,1.0000,1500.00,0.00,3040.21,-49163.61,2026-04-18T17:12:50.7418761Z
1,35,1,1,1.0000,1.0000,1500.00,0.00,3065.05,-51630.72,2026-04-18T17:12:52.7471489Z
