Nucleos,TickNumero,TiempoSecuencialMs,TiempoParaleloMs,Speedup,Eficiencia,DecisionesPorSegundo,PorcentajeLock,PrecioOro,SaldoPortafolio,Timestamp
1,1,5,4,1.2500,1.2500,600.00,0.00,3116.81,10000.00,2026-04-15T01:41:39.9370377Z
1,2,6,1,6.0000,6.0000,1500.00,0.00,3083.65,-20836.50,2026-04-15T01:41:41.9535555Z
1,3,2,1,2.0000,2.0000,1500.00,0.00,3051.02,-21494.40,2026-04-15T01:41:43.9634445Z
1,4,1,1,1.0000,1.0000,1500.00,0.00,3051.58,-21483.50,2026-04-15T01:41:45.9665450Z
1,5,1,1,1.0000,1.0000,1500.00,0.00,3053.32,-21835.45,2026-04-15T01:41:47.9749352Z
1,6,1,1,1.0000,1.0000,1500.00,0.00,3043.07,-21978.67,2026-04-15T01:41:49.9764250Z
1,7,1,1,1.0000,1.0000,1500.00,0.00,3074.69,-22351.42,2026-04-15T01:41:51.9826166Z
1,8,1,1,1.0000,1.0000,1500.00,0.00,3039.47,-22665.75,2026-04-15T01:41:53.9927669Z
1,9,1,1,1.0000,1.0000,1500.00,0.00,3008.10,-23310.78,2026-04-15T01:41:56.0079971Z
1,10,1,1,1.0000,1.0000,1500.00,0.00,3040.21,-23377.57,2026-04-15T01:41:58.0149831Z
1,11,1,1,1.0000,1.0000,1500.00,0.00,3065.05,-24487.74,2026-04-15T01:42:00.0296369Z
1,12,1,1,1.0000,1.0000,1500.00,0.00,3020.15,-24736.29,2026-04-15T01:42:02.0378772Z
1,13,1,1,1.0000,1.0000,1500.00,0.00,2995.14,-25411.23,2026-04-15T01:42:04.0450139Z
1,14,1,1,1.0000,1.0000,1500.00,0.00,2959.51,-25531.13,2026-04-15T01:42:06.0465226Z
1,15,1,1,1.0000,1.0000,1500.00,0.00,2914.59,-25720.86,2026-04-15T01:42:08.0608651Z
1,16,1,1,1.0000,1.0000,1500.00,0.00,2886.43,-26370.22,2026-04-15T01:42:10.0770726Z
1,17,1,1,1.0000,1.0000,1500.00,0.00,2843.30,-26940.89,2026-04-15T01:42:12.0854717Z
1,18,1,1,1.0000,1.0000,1500.00,0.00,2800.00,-27312.04,2026-04-15T01:42:14.0924892Z
1,19,1,1,1.0000,1.0000,1500.00,0.00,2800.00,-28213.49,2026-04-15T01:42:16.1051648Z
1,20,1,1,1.0000,1.0000,1500.00,0.00,2800.00,-29596.58,2026-04-15T01:42:18.1203828Z
1,21,1,1,1.0000,1.0000,1500.00,0.00,2841.35,-30329.63,2026-04-15T01:42:20.1280489Z
1,22,1,1,1.0000,1.0000,1500.00,0.00,2853.01,-30312.81,2026-04-15T01:42:22.1335396Z
1,23,1,1,1.0000,1.0000,1500.00,0.00,2846.71,-30777.82,2026-04-15T01:42:24.1409798Z
1,24,1,1,1.0000,1.0000,1500.00,0.00,2826.44,-30862.80,2026-04-15T01:42:26.1435270Z
1,25,1,1,1.0000,1.0000,1500.00,0.00,2800.00,-31630.12,2026-04-15T01:42:28.1460794Z
1,26,1,1,1.0000,1.0000,1500.00,0.00,2821.07,-32049.29,2026-04-15T01:42:30.1505860Z
1,27,1,1,1.0000,1.0000,1500.00,0.00,2804.39,-32121.19,2026-04-15T01:42:32.1530126Z
1,28,1,1,1.0000,1.0000,1500.00,0.00,2800.00,-32336.98,2026-04-15T01:42:34.1577456Z
9,29,1,1,1.0000,0.1111,13500.00,0.00,2826.62,-32551.04,2026-04-15T01:42:36.1749894Z
9,30,1,1,1.0000,0.1111,13500.00,0.00,2831.83,-35522.30,2026-04-15T01:42:38.1792500Z
9,31,1,1,1.0000,0.1111,13500.00,0.00,2816.37,-36837.63,2026-04-15T01:42:40.1829601Z
9,32,1,1,1.0000,0.1111,13500.00,0.00,2800.00,-40851.88,2026-04-15T01:42:42.1877779Z
9,33,1,1,1.0000,0.1111,13500.00,0.00,2800.00,-44174.90,2026-04-15T01:42:44.1908151Z
9,34,1,1,1.0000,0.1111,13500.00,0.00,2800.00,-45197.50,2026-04-15T01:42:46.1967325Z
9,35,1,1,1.0000,0.1111,13500.00,0.00,2832.58,-48954.59,2026-04-15T01:42:48.2107217Z
9,36,1,1,1.0000,0.1111,13500.00,0.00,2872.17,-56198.77,2026-04-15T01:42:50.2163705Z
9,37,1,1,1.0000,0.1111,13500.00,0.00,2850.12,-57780.58,2026-04-15T01:42:52.2194872Z
9,38,1,1,1.0000,0.1111,13500.00,0.00,2819.35,-61147.17,2026-04-15T01:42:54.2348779Z
9,39,1,1,1.0000,0.1111,13500.00,0.00,2800.00,-68308.04,2026-04-15T01:42:56.2449230Z
9,40,1,1,1.0000,0.1111,13500.00,0.00,2800.00,-70648.96,2026-04-15T01:42:58.2578860Z
9,41,1,4,0.2500,0.0278,5400.00,0.00,2806.00,-72535.84,2026-04-15T01:43:00.2730397Z
9,42,1,1,1.0000,0.1111,13500.00,0.00,2815.82,-80388.95,2026-04-15T01:43:02.2810919Z
9,43,1,1,1.0000,0.1111,13500.00,0.00,2800.64,-84155.76,2026-04-15T01:43:04.2951021Z
9,44,1,1,1.0000,0.1111,13500.00,0.00,2845.41,-86234.44,2026-04-15T01:43:06.3093825Z
9,45,1,1,1.0000,0.1111,13500.00,0.00,2800.00,-86553.29,2026-04-15T01:43:08.3208412Z
9,46,1,1,1.0000,0.1111,13500.00,0.00,2800.00,-91905.49,2026-04-15T01:43:10.3359828Z
9,47,1,1,1.0000,0.1111,13500.00,0.00,2841.07,-96467.72,2026-04-15T01:43:12.3457086Z
