Nucleos,TickNumero,TiempoSecuencialMs,TiempoParaleloMs,Speedup,Eficiencia,DecisionesPorSegundo,PorcentajeLock,PrecioOro,SaldoPortafolio,Timestamp
1,135,9,9,1.0000,1.0000,300.00,0.00,3082.91,10000.00,2026-04-18T16:28:02.3590359Z
1,136,1,1,1.0000,1.0000,1500.00,0.00,3059.18,9512.38,2026-04-18T16:28:04.3687296Z
1,137,1,1,1.0000,1.0000,1500.00,0.00,3075.31,9213.21,2026-04-18T16:28:06.3787272Z
1,138,1,1,1.0000,1.0000,1500.00,0.00,3029.74,8525.83,2026-04-18T16:28:08.3909170Z
1,139,1,1,1.0000,1.0000,1500.00,0.00,3001.13,8299.35,2026-04-18T16:28:10.4040041Z
1,140,1,1,1.0000,1.0000,1500.00,0.00,2954.65,7441.31,2026-04-18T16:28:12.4050800Z
1,141,1,1,1.0000,1.0000,1500.00,0.00,2908.90,7169.38,2026-04-18T16:28:14.4197615Z
1,142,1,1,1.0000,1.0000,1500.00,0.00,2945.54,5356.87,2026-04-18T16:28:16.4222426Z
1,143,1,1,1.0000,1.0000,1500.00,0.00,2985.83,4739.60,2026-04-18T16:28:18.4291333Z
1,144,1,1,1.0000,1.0000,1500.00,0.00,3034.79,4068.31,2026-04-18T16:28:20.4349431Z
1,145,1,1,1.0000,1.0000,1500.00,0.00,2992.64,3768.28,2026-04-18T16:28:22.4498561Z
1,146,1,1,1.0000,1.0000,1500.00,0.00,3007.53,3691.11,2026-04-18T16:28:24.4536477Z
1,147,1,1,1.0000,1.0000,1500.00,0.00,3008.44,3734.83,2026-04-18T16:28:26.4652215Z
1,148,1,1,1.0000,1.0000,1500.00,0.00,2994.07,3465.20,2026-04-18T16:28:28.4757408Z
1,149,1,1,1.0000,1.0000,1500.00,0.00,3038.78,2639.49,2026-04-18T16:28:30.4828569Z
1,150,1,1,1.0000,1.0000,1500.00,0.00,3079.19,2337.86,2026-04-18T16:28:32.4968830Z
1,151,1,1,1.0000,1.0000,1500.00,0.00,3052.34,2206.84,2026-04-18T16:28:34.5002840Z
1,152,1,1,1.0000,1.0000,1500.00,0.00,3007.07,1654.76,2026-04-18T16:28:36.5155245Z
1,153,1,1,1.0000,1.0000,1500.00,0.00,3017.44,1597.20,2026-04-18T16:28:38.5264586Z
1,154,1,1,1.0000,1.0000,1500.00,0.00,2986.68,1263.79,2026-04-18T16:28:40.5412558Z
1,155,1,1,1.0000,1.0000,1500.00,0.00,3009.23,211.52,2026-04-18T16:28:42.5515917Z
1,156,1,1,1.0000,1.0000,1500.00,0.00,3056.85,-273.29,2026-04-18T16:28:44.5609078Z
1,157,1,1,1.0000,1.0000,1500.00,0.00,3042.95,-269.66,2026-04-18T16:28:46.5698406Z
1,158,1,1,1.0000,1.0000,1500.00,0.00,3063.94,-680.53,2026-04-18T16:28:48.5727732Z
1,159,1,1,1.0000,1.0000,1500.00,0.00,3082.99,-1034.65,2026-04-18T16:28:50.5761268Z
1,160,1,1,1.0000,1.0000,1500.00,0.00,3037.55,-1280.56,2026-04-18T16:28:52.5870160Z
1,161,1,1,1.0000,1.0000,1500.00,0.00,3036.40,-1672.06,2026-04-18T16:28:54.5892320Z
1,162,1,1,1.0000,1.0000,1500.00,0.00,3053.89,-1784.14,2026-04-18T16:28:56.5952234Z
1,163,1,1,1.0000,1.0000,1500.00,0.00,3011.81,-1769.76,2026-04-18T16:28:58.6015951Z
1,164,1,1,1.0000,1.0000,1500.00,0.00,3030.90,-1903.90,2026-04-18T16:29:00.6088295Z
1,165,1,1,1.0000,1.0000,1500.00,0.00,3021.31,-1988.07,2026-04-18T16:29:02.6226874Z
1,166,1,1,1.0000,1.0000,1500.00,0.00,3058.34,-2504.02,2026-04-18T16:29:04.6359400Z
1,167,1,1,1.0000,1.0000,1500.00,0.00,3081.38,-2726.85,2026-04-18T16:29:06.6423200Z
1,168,1,1,1.0000,1.0000,1500.00,0.00,3127.40,-2906.24,2026-04-18T16:29:08.6529298Z
1,169,1,1,1.0000,1.0000,1500.00,0.00,3123.18,-3901.83,2026-04-18T16:29:10.6578085Z
1,170,1,1,1.0000,1.0000,1500.00,0.00,3124.46,-4889.02,2026-04-18T16:29:12.6673928Z
1,171,1,1,1.0000,1.0000,1500.00,0.00,3094.21,-5891.98,2026-04-18T16:29:14.6814325Z
1,172,1,1,1.0000,1.0000,1500.00,0.00,3107.43,-5878.21,2026-04-18T16:29:16.6927835Z
1,173,1,1,1.0000,1.0000,1500.00,0.00,3119.90,-6318.96,2026-04-18T16:29:18.7074994Z
1,174,1,1,1.0000,1.0000,1500.00,0.00,3113.55,-6424.54,2026-04-18T16:29:20.7158852Z
1,175,1,1,1.0000,1.0000,1500.00,0.00,3139.63,-6606.98,2026-04-18T16:29:22.7250875Z
1,176,1,1,1.0000,1.0000,1500.00,0.00,3132.48,-6729.50,2026-04-18T16:29:24.7402319Z
