Nucleos,TickNumero,TiempoSecuencialMs,TiempoParaleloMs,Speedup,Eficiencia,DecisionesPorSegundo,PorcentajeLock,PrecioOro,SaldoPortafolio,Timestamp
1,489,9,9,1.0000,1.0000,300.00,0.00,2980.83,1000.00,2026-04-18T17:50:30.9160748Z
1,490,1,1,1.0000,1.0000,1500.00,0.00,2962.20,1000.00,2026-04-18T17:50:32.9224434Z
1,491,1,1,1.0000,1.0000,1500.00,0.00,3000.40,1000.00,2026-04-18T17:50:34.9374013Z
1,492,1,1,1.0000,1.0000,1500.00,0.00,3026.74,1000.00,2026-04-18T17:50:36.9449075Z
1,493,1,1,1.0000,1.0000,1500.00,0.00,3062.40,1000.00,2026-04-18T17:50:38.9493131Z
1,494,1,1,1.0000,1.0000,1500.00,0.00,3071.70,1000.00,2026-04-18T17:50:40.9598750Z
1,495,1,1,1.0000,1.0000,1500.00,0.00,3029.56,1000.00,2026-04-18T17:50:42.9711860Z
1,496,1,1,1.0000,1.0000,1500.00,0.00,3071.49,1000.00,2026-04-18T17:50:44.9812480Z
1,497,1,1,1.0000,1.0000,1500.00,0.00,3051.33,1000.00,2026-04-18T17:50:46.9844052Z
1,498,1,1,1.0000,1.0000,1500.00,0.00,3042.42,1000.00,2026-04-18T17:50:48.9947077Z
1,499,1,1,1.0000,1.0000,1500.00,0.00,3022.04,1000.00,2026-04-18T17:50:50.9945735Z
1,500,1,1,1.0000,1.0000,1500.00,0.00,3006.12,1000.00,2026-04-18T17:50:53.0055512Z
1,501,1,1,1.0000,1.0000,1500.00,0.00,3008.31,1000.00,2026-04-18T17:50:55.0118288Z
1,502,1,1,1.0000,1.0000,1500.00,0.00,3018.82,1000.00,2026-04-18T17:50:57.0170966Z
1,503,1,1,1.0000,1.0000,1500.00,0.00,3035.34,1000.00,2026-04-18T17:50:59.0309329Z
1,504,1,1,1.0000,1.0000,1500.00,0.00,3014.43,1000.00,2026-04-18T17:51:01.0410217Z
1,505,1,1,1.0000,1.0000,1500.00,0.00,3022.36,1000.00,2026-04-18T17:51:03.0520828Z
1,506,1,1,1.0000,1.0000,1500.00,0.00,3036.76,1000.00,2026-04-18T17:51:05.0579469Z
1,507,1,1,1.0000,1.0000,1500.00,0.00,3052.34,1000.00,2026-04-18T17:51:07.0680113Z
1,508,1,1,1.0000,1.0000,1500.00,0.00,3088.40,1000.00,2026-04-18T17:51:09.0717726Z
1,509,1,1,1.0000,1.0000,1500.00,0.00,3081.25,1000.00,2026-04-18T17:51:11.0805946Z
1,510,1,1,1.0000,1.0000,1500.00,0.00,3085.00,1000.00,2026-04-18T17:51:13.0875925Z
1,511,1,1,1.0000,1.0000,1500.00,0.00,3132.48,1000.00,2026-04-18T17:51:15.0892746Z
1,512,1,1,1.0000,1.0000,1500.00,0.00,3136.52,1000.00,2026-04-18T17:51:17.0973214Z
1,513,1,1,1.0000,1.0000,1500.00,0.00,3145.45,1000.00,2026-04-18T17:51:19.1042036Z
1,514,1,1,1.0000,1.0000,1500.00,0.00,3145.63,1000.00,2026-04-18T17:51:21.1114007Z
1,515,1,1,1.0000,1.0000,1500.00,0.00,3137.64,1000.00,2026-04-18T17:51:23.1176487Z
1,516,1,1,1.0000,1.0000,1500.00,0.00,3087.82,1000.00,2026-04-18T17:51:25.1189872Z
1,517,1,1,1.0000,1.0000,1500.00,0.00,3086.25,1000.00,2026-04-18T17:51:27.1222995Z
1,518,1,1,1.0000,1.0000,1500.00,0.00,3055.09,1000.00,2026-04-18T17:51:29.1334211Z
1,519,1,1,1.0000,1.0000,1500.00,0.00,3099.05,1000.00,2026-04-18T17:51:31.1379899Z
1,520,1,1,1.0000,1.0000,1500.00,0.00,3137.34,900.00,2026-04-18T17:51:33.1427026Z
1,521,1,1,1.0000,1.0000,1500.00,0.00,3137.85,900.00,2026-04-18T17:51:35.1564410Z
1,522,1,1,1.0000,1.0000,1500.00,0.00,3178.32,900.00,2026-04-18T17:51:37.1666735Z
1,523,1,1,1.0000,1.0000,1500.00,0.00,3143.72,900.00,2026-04-18T17:51:39.1774054Z
1,524,1,1,1.0000,1.0000,1500.00,0.00,3104.66,900.00,2026-04-18T17:51:41.1835393Z
1,525,1,1,1.0000,1.0000,1500.00,0.00,3078.21,900.00,2026-04-18T17:51:43.1843898Z
1,526,1,1,1.0000,1.0000,1500.00,0.00,3068.10,900.00,2026-04-18T17:51:45.1965539Z
1,527,1,1,1.0000,1.0000,1500.00,0.00,3046.95,900.00,2026-04-18T17:51:47.2044277Z
1,528,1,1,1.0000,1.0000,1500.00,0.00,3062.05,900.00,2026-04-18T17:51:49.2124282Z
1,529,1,1,1.0000,1.0000,1500.00,0.00,3064.43,900.00,2026-04-18T17:51:51.2249961Z
1,530,1,1,1.0000,1.0000,1500.00,0.00,3103.41,900.00,2026-04-18T17:51:53.2372832Z
1,531,1,1,1.0000,1.0000,1500.00,0.00,3132.93,900.00,2026-04-18T17:51:55.2410936Z
1,532,1,1,1.0000,1.0000,1500.00,0.00,3149.20,900.00,2026-04-18T17:51:57.2416608Z
1,533,1,1,1.0000,1.0000,1500.00,0.00,3183.99,900.00,2026-04-18T17:51:59.2411939Z
1,534,1,1,1.0000,1.0000,1500.00,0.00,3214.62,900.00,2026-04-18T17:52:01.2555871Z
1,535,1,1,1.0000,1.0000,1500.00,0.00,3184.19,900.00,2026-04-18T17:52:03.2571590Z
1,536,1,1,1.0000,1.0000,1500.00,0.00,3191.72,900.00,2026-04-18T17:52:05.2679499Z
1,537,1,1,1.0000,1.0000,1500.00,0.00,3226.40,900.00,2026-04-18T17:52:07.2728768Z
1,538,1,1,1.0000,1.0000,1500.00,0.00,3186.79,900.00,2026-04-18T17:52:09.2825528Z
1,539,1,1,1.0000,1.0000,1500.00,0.00,3188.02,900.00,2026-04-18T17:52:11.2844505Z
1,540,1,1,1.0000,1.0000,1500.00,0.00,3203.69,900.00,2026-04-18T17:52:13.2970040Z
1,541,1,1,1.0000,1.0000,1500.00,0.00,3228.36,900.00,2026-04-18T17:52:15.3082712Z
1,542,1,1,1.0000,1.0000,1500.00,0.00,3216.59,900.00,2026-04-18T17:52:17.3204374Z
1,543,1,1,1.0000,1.0000,1500.00,0.00,3194.19,900.00,2026-04-18T17:52:19.3305738Z
1,544,1,1,1.0000,1.0000,1500.00,0.00,3197.35,900.00,2026-04-18T17:52:21.3439542Z
1,545,1,1,1.0000,1.0000,1500.00,0.00,3240.04,900.00,2026-04-18T17:52:23.3519913Z
1,546,1,1,1.0000,1.0000,1500.00,0.00,3213.95,900.00,2026-04-18T17:52:25.3555704Z
1,547,1,1,1.0000,1.0000,1500.00,0.00,3169.43,900.00,2026-04-18T17:52:27.3620994Z
1,548,1,1,1.0000,1.0000,1500.00,0.00,3197.77,900.00,2026-04-18T17:52:29.3691188Z
1,549,1,1,1.0000,1.0000,1500.00,0.00,3161.90,900.00,2026-04-18T17:52:31.3714650Z
1,550,1,1,1.0000,1.0000,1500.00,0.00,3188.43,900.00,2026-04-18T17:52:33.3759749Z
1,551,1,1,1.0000,1.0000,1500.00,0.00,3175.14,800.00,2026-04-18T17:52:35.3908150Z
1,552,1,1,1.0000,1.0000,1500.00,0.00,3174.55,800.00,2026-04-18T17:52:37.3932527Z
1,553,1,1,1.0000,1.0000,1500.00,0.00,3193.05,800.00,2026-04-18T17:52:39.4078988Z
1,554,1,1,1.0000,1.0000,1500.00,0.00,3178.38,800.00,2026-04-18T17:52:41.4198873Z
1,555,1,1,1.0000,1.0000,1500.00,0.00,3156.87,800.00,2026-04-18T17:52:43.4263169Z
1,556,1,1,1.0000,1.0000,1500.00,0.00,3117.88,800.00,2026-04-18T17:52:45.4303733Z
1,557,1,1,1.0000,1.0000,1500.00,0.00,3142.32,800.00,2026-04-18T17:52:47.4354825Z
1,558,1,1,1.0000,1.0000,1500.00,0.00,3135.33,800.00,2026-04-18T17:52:49.4364544Z
1,559,1,1,1.0000,1.0000,1500.00,0.00,3105.74,800.00,2026-04-18T17:52:51.4504688Z
1,560,1,1,1.0000,1.0000,1500.00,0.00,3085.21,800.00,2026-04-18T17:52:53.4622163Z
1,561,1,1,1.0000,1.0000,1500.00,0.00,3082.91,800.00,2026-04-18T17:52:55.4713271Z
1,562,1,1,1.0000,1.0000,1500.00,0.00,3059.18,800.00,2026-04-18T17:52:57.4783844Z
1,563,1,1,1.0000,1.0000,1500.00,0.00,3075.31,800.00,2026-04-18T17:52:59.4811466Z
1,564,1,1,1.0000,1.0000,1500.00,0.00,3029.74,800.00,2026-04-18T17:53:01.4830489Z
1,565,1,1,1.0000,1.0000,1500.00,0.00,3001.13,800.00,2026-04-18T17:53:03.4838303Z
1,566,1,1,1.0000,1.0000,1500.00,0.00,2954.65,800.00,2026-04-18T17:53:05.4910891Z
1,567,1,1,1.0000,1.0000,1500.00,0.00,2908.90,800.00,2026-04-18T17:53:07.4961053Z
1,568,1,1,1.0000,1.0000,1500.00,0.00,2945.54,800.00,2026-04-18T17:53:09.5064415Z
1,569,1,1,1.0000,1.0000,1500.00,0.00,2985.83,800.00,2026-04-18T17:53:11.5149375Z
1,570,1,1,1.0000,1.0000,1500.00,0.00,3034.79,800.00,2026-04-18T17:53:13.5197137Z
1,571,1,1,1.0000,1.0000,1500.00,0.00,2992.64,800.00,2026-04-18T17:53:15.5305621Z
1,572,1,1,1.0000,1.0000,1500.00,0.00,3007.53,800.00,2026-04-18T17:53:17.5432222Z
1,573,1,1,1.0000,1.0000,1500.00,0.00,3008.44,800.00,2026-04-18T17:53:19.5558904Z
1,574,1,1,1.0000,1.0000,1500.00,0.00,2994.07,800.00,2026-04-18T17:53:21.5691528Z
1,575,1,1,1.0000,1.0000,1500.00,0.00,3038.78,800.00,2026-04-18T17:53:23.5804010Z
1,576,1,1,1.0000,1.0000,1500.00,0.00,3079.19,800.00,2026-04-18T17:53:25.5927381Z
1,577,1,1,1.0000,1.0000,1500.00,0.00,3052.34,800.00,2026-04-18T17:53:27.6024007Z
1,578,1,1,1.0000,1.0000,1500.00,0.00,3007.07,800.00,2026-04-18T17:53:29.6095286Z
1,579,1,1,1.0000,1.0000,1500.00,0.00,3017.44,800.00,2026-04-18T17:53:31.6146866Z
1,580,1,1,1.0000,1.0000,1500.00,0.00,2986.68,800.00,2026-04-18T17:53:33.6234320Z
1,581,1,1,1.0000,1.0000,1500.00,0.00,3009.23,800.00,2026-04-18T17:53:35.6340847Z
1,582,1,1,1.0000,1.0000,1500.00,0.00,3056.85,700.00,2026-04-18T17:53:37.6352311Z
1,583,1,1,1.0000,1.0000,1500.00,0.00,3042.95,700.00,2026-04-18T17:53:39.6389279Z
1,584,1,1,1.0000,1.0000,1500.00,0.00,3063.94,700.00,2026-04-18T17:53:41.6534466Z
1,585,1,1,1.0000,1.0000,1500.00,0.00,3082.99,700.00,2026-04-18T17:53:43.6642028Z
1,586,1,1,1.0000,1.0000,1500.00,0.00,3037.55,700.00,2026-04-18T17:53:45.6750768Z
1,587,1,1,1.0000,1.0000,1500.00,0.00,3036.40,700.00,2026-04-18T17:53:47.6818150Z
1,588,1,1,1.0000,1.0000,1500.00,0.00,3053.89,700.00,2026-04-18T17:53:49.6868162Z
1,589,1,1,1.0000,1.0000,1500.00,0.00,3011.81,700.00,2026-04-18T17:53:51.7020441Z
1,590,1,1,1.0000,1.0000,1500.00,0.00,3030.90,700.00,2026-04-18T17:53:53.7038211Z
1,591,1,1,1.0000,1.0000,1500.00,0.00,3021.31,700.00,2026-04-18T17:53:55.7139230Z
1,592,1,1,1.0000,1.0000,1500.00,0.00,3058.34,700.00,2026-04-18T17:53:57.7145682Z
1,593,1,1,1.0000,1.0000,1500.00,0.00,3081.38,700.00,2026-04-18T17:53:59.7154505Z
1,594,1,1,1.0000,1.0000,1500.00,0.00,3127.40,700.00,2026-04-18T17:54:01.7245081Z
1,595,1,1,1.0000,1.0000,1500.00,0.00,3123.18,700.00,2026-04-18T17:54:03.7247086Z
1,596,1,1,1.0000,1.0000,1500.00,0.00,3124.46,700.00,2026-04-18T17:54:05.7256439Z
1,597,1,1,1.0000,1.0000,1500.00,0.00,3094.21,700.00,2026-04-18T17:54:07.7300710Z
1,598,1,1,1.0000,1.0000,1500.00,0.00,3107.43,700.00,2026-04-18T17:54:09.7452505Z
1,599,1,1,1.0000,1.0000,1500.00,0.00,3119.90,700.00,2026-04-18T17:54:11.7457236Z
1,600,1,1,1.0000,1.0000,1500.00,0.00,3113.55,700.00,2026-04-18T17:54:13.7536444Z
1,601,1,1,1.0000,1.0000,1500.00,0.00,3139.63,700.00,2026-04-18T17:54:15.7642280Z
1,602,1,1,1.0000,1.0000,1500.00,0.00,3132.48,700.00,2026-04-18T17:54:17.7783954Z
1,603,1,1,1.0000,1.0000,1500.00,0.00,3162.67,700.00,2026-04-18T17:54:19.7898255Z
1,604,1,1,1.0000,1.0000,1500.00,0.00,3178.97,700.00,2026-04-18T17:54:21.7973004Z
1,605,1,1,1.0000,1.0000,1500.00,0.00,3171.49,700.00,2026-04-18T17:54:23.8082648Z
1,606,1,1,1.0000,1.0000,1500.00,0.00,3213.30,700.00,2026-04-18T17:54:25.8178835Z
1,607,1,1,1.0000,1.0000,1500.00,0.00,3168.58,700.00,2026-04-18T17:54:27.8181704Z
1,608,1,1,1.0000,1.0000,1500.00,0.00,3172.71,700.00,2026-04-18T17:54:29.8232858Z
1,609,1,1,1.0000,1.0000,1500.00,0.00,3133.74,700.00,2026-04-18T17:54:31.8369640Z
1,610,1,1,1.0000,1.0000,1500.00,0.00,3125.37,700.00,2026-04-18T17:54:33.8480484Z
1,611,1,1,1.0000,1.0000,1500.00,0.00,3076.44,700.00,2026-04-18T17:54:35.8568251Z
1,612,1,1,1.0000,1.0000,1500.00,0.00,3126.07,600.00,2026-04-18T17:54:37.8639164Z
1,613,1,1,1.0000,1.0000,1500.00,0.00,3168.67,600.00,2026-04-18T17:54:39.8729628Z
1,614,1,1,1.0000,1.0000,1500.00,0.00,3140.43,600.00,2026-04-18T17:54:41.8837577Z
1,615,1,1,1.0000,1.0000,1500.00,0.00,3132.31,600.00,2026-04-18T17:54:43.8903775Z
1,616,1,1,1.0000,1.0000,1500.00,0.00,3180.36,600.00,2026-04-18T17:54:45.8983825Z
1,617,1,1,1.0000,1.0000,1500.00,0.00,3217.64,600.00,2026-04-18T17:54:47.9055783Z
1,618,1,1,1.0000,1.0000,1500.00,0.00,3224.48,600.00,2026-04-18T17:54:49.9119286Z
1,619,1,1,1.0000,1.0000,1500.00,0.00,3251.14,600.00,2026-04-18T17:54:51.9212751Z
1,620,1,1,1.0000,1.0000,1500.00,0.00,3294.39,600.00,2026-04-18T17:54:53.9295343Z
