Nucleos,TickNumero,TiempoSecuencialMs,TiempoParaleloMs,Speedup,Eficiencia,DecisionesPorSegundo,PorcentajeLock,PrecioOro,SaldoPortafolio,Timestamp
1,23,11,3,3.6667,3.6667,750.00,0.00,4795.36,10000.00,2026-04-16T22:25:49.0817387Z
1,24,1,1,1.0000,1.0000,1500.00,0.00,4795.36,10000.05,2026-04-16T22:25:51.1913976Z
1,25,1,1,1.0000,1.0000,1500.00,0.00,4795.36,10004.85,2026-04-16T22:25:53.2900171Z
1,26,1,1,1.0000,1.0000,1500.00,0.00,4795.36,10005.16,2026-04-16T22:25:55.3892380Z
1,27,1,1,1.0000,1.0000,1500.00,0.00,4795.36,10005.78,2026-04-16T22:25:57.4857005Z
1,28,1,1,1.0000,1.0000,1500.00,0.00,4795.33,10006.64,2026-04-16T22:25:59.5781558Z
1,29,1,1,1.0000,1.0000,1500.00,0.00,4794.90,10011.39,2026-04-16T22:26:01.6836685Z
1,30,1,1,1.0000,1.0000,1500.00,0.00,4794.90,10015.92,2026-04-16T22:26:03.7830991Z
1,31,1,1,1.0000,1.0000,1500.00,0.00,4794.90,10016.85,2026-04-16T22:26:05.8890018Z
1,32,1,1,1.0000,1.0000,1500.00,0.00,4794.90,10017.72,2026-04-16T22:26:07.9922091Z
1,33,1,1,1.0000,1.0000,1500.00,0.00,4794.90,10022.02,2026-04-16T22:26:10.0890627Z
1,34,1,1,1.0000,1.0000,1500.00,0.00,4794.90,10022.82,2026-04-16T22:26:12.1960669Z
1,35,1,1,1.0000,1.0000,1500.00,0.00,4794.90,10023.57,2026-04-16T22:26:14.2984107Z
1,36,1,1,1.0000,1.0000,1500.00,0.00,4794.90,10023.57,2026-04-16T22:26:16.4049921Z
1,37,1,1,1.0000,1.0000,1500.00,0.00,4794.90,10023.57,2026-04-16T22:26:18.5091757Z
1,38,1,1,1.0000,1.0000,1500.00,0.00,4794.48,10027.53,2026-04-16T22:26:20.5999532Z
1,39,1,1,1.0000,1.0000,1500.00,0.00,4794.48,10031.73,2026-04-16T22:26:22.6951032Z
1,40,1,1,1.0000,1.0000,1500.00,0.00,4794.28,10034.88,2026-04-16T22:26:24.7857584Z
1,41,1,1,1.0000,1.0000,1500.00,0.00,4794.28,10041.11,2026-04-16T22:26:26.8847427Z
1,42,1,1,1.0000,1.0000,1500.00,0.00,4794.28,10046.77,2026-04-16T22:26:28.9826729Z
1,43,1,1,1.0000,1.0000,1500.00,0.00,4794.27,10047.56,2026-04-16T22:26:31.0855650Z
1,44,1,1,1.0000,1.0000,1500.00,0.00,4794.27,10049.29,2026-04-16T22:26:33.1900806Z
1,45,1,1,1.0000,1.0000,1500.00,0.00,4794.27,10049.42,2026-04-16T22:26:35.2858401Z
1,46,1,1,1.0000,1.0000,1500.00,0.00,4794.27,10050.13,2026-04-16T22:26:37.3853402Z
1,47,1,1,1.0000,1.0000,1500.00,0.00,4794.27,10051.37,2026-04-16T22:26:39.4900021Z
